sentence_id,author,work,sentence_text,band,n_candidates,candidate_words,target_span,start_char,end_char,entity_type,is_figurative,lemma,notes
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,caverns,116,123,LANDSCAPE,False,cavern,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,cloud-shadows,134,147,WEATHER,False,,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,sunbeams,152,160,WEATHER,False,sunbeam,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,Power,181,186,NATURE,False,Power,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,ice-gulfs,231,240,LANDSCAPE,False,,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,mountains,298,307,LANDSCAPE,False,mountain,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,lightning,326,335,WEATHER,True,lightning,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,tempest,348,355,WEATHER,True,tempest,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,pines,391,396,FLORA,False,pine,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,winds,475,480,WEATHER,False,wind,
s00523,Percy Shelley,Mont Blanc,"Thus thou, Ravine of Arve—dark, deep Ravine— Thou many-coloured, many-voiced vale, Over whose pines, and crags, and caverns sail Fast cloud-shadows and sunbeams: awful scene, Where Power in likeness of the Arve comes down From the ice-gulfs that gird his secret throne, Bursting through these dark mountains like the flame Of lightning through the tempest;—thou dost lie, Thy giant brood of pines around thee clinging, Children of elder time, in whose devotion The chainless winds still come and ever came To drink their odours, and their mighty swinging To hear—an old and solemn harmony; Thine earthly rainbows stretched across the sweep Of the ethereal waterfall, whose veil Robes some unsculptured image; the strange sleep Which when the voices of the desert fail Wraps all in its own deep eternity;— Thy caverns echoing to the Arve’s commotion, A loud, lone sound no other sound can tame; Thou art pervaded with that ceaseless motion, Thou art the path of that unresting sound— Dizzy Ravine!",,,,rainbows,604,612,WEATHER,False,rainbow,
